bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
1.16591,1.16601,1.16612,1.16585,1.166,1.16609,1.16621,1.16593,601
1.16601,1.1659,1.16605,1.16582,1.16609,1.16599,1.16613,1.1659,822
1.1659,1.16565,1.16596,1.16561,1.16599,1.16574,1.16604,1.1657,658
1.16565,1.16586,1.16593,1.16565,1.16574,1.16595,1.16601,1.16573,625
1.16586,1.1659,1.16595,1.16573,1.16595,1.16599,1.16604,1.16582,413
1.1659,1.16586,1.16597,1.16572,1.16599,1.16594,1.16605,1.16581,266
1.16586,1.16591,1.16591,1.16575,1.16594,1.16599,1.166,1.16583,329
1.16591,1.16581,1.16601,1.1657,1.16599,1.16589,1.1661,1.16578,548
1.16581,1.16572,1.1659,1.1656,1.16589,1.16578,1.16598,1.16569,649
1.16572,1.16559,1.16571,1.16552,1.16578,1.16567,1.16579,1.1656,725
1.16559,1.16547,1.16563,1.16546,1.16567,1.16555,1.1657,1.16554,921
1.16547,1.16543,1.16568,1.16542,1.16555,1.16551,1.16575,1.16551,496
1.16543,1.16546,1.16552,1.16531,1.16551,1.16555,1.1656,1.16539,492
1.16546,1.16533,1.16557,1.16524,1.16555,1.16541,1.16565,1.16532,422
1.16533,1.16531,1.16547,1.16519,1.16541,1.16539,1.16555,1.16527,793
1.16531,1.16524,1.16543,1.16516,1.16539,1.16532,1.1655,1.16523,565
1.16524,1.16541,1.16548,1.16524,1.16532,1.1655,1.16557,1.16533,485
1.16541,1.16564,1.16567,1.16523,1.1655,1.16573,1.16576,1.16531,832
1.16564,1.16546,1.16563,1.1654,1.16573,1.16555,1.16572,1.16549,831
1.16546,1.164,1.16558,1.16391,1.16555,1.16409,1.16566,1.16399,3089
1.164,1.1644,1.16457,1.16398,1.16409,1.1645,1.16465,1.16407,2048
1.1644,1.16456,1.16458,1.16431,1.1645,1.16465,1.16466,1.1644,806
1.16456,1.16471,1.16482,1.16451,1.16465,1.1648,1.16491,1.1646,852
1.16471,1.16422,1.16477,1.16417,1.1648,1.1643,1.16486,1.16425,756
1.16422,1.16457,1.16464,1.16417,1.1643,1.16465,1.16472,1.16425,1122
1.16457,1.16483,1.16485,1.16457,1.16465,1.16491,1.16493,1.16465,922
1.16483,1.1648,1.16497,1.16466,1.16491,1.16489,1.16505,1.16474,947
1.1648,1.16526,1.16539,1.16479,1.16489,1.16534,1.16545,1.16488,1139
1.16526,1.16526,1.16537,1.16491,1.16534,1.16534,1.16546,1.16499,812
1.16526,1.16557,1.16559,1.16489,1.16534,1.16565,1.16567,1.16497,1053
1.16557,1.16576,1.16585,1.16545,1.16565,1.16585,1.16595,1.16554,1278
1.16576,1.16624,1.16636,1.16565,1.16585,1.16633,1.16644,1.16573,1712
1.16624,1.16597,1.16645,1.16597,1.16633,1.16605,1.16654,1.16604,1422
1.16597,1.16596,1.16607,1.16569,1.16605,1.16604,1.16615,1.16578,1416
1.16596,1.16596,1.1662,1.16564,1.16604,1.16605,1.16627,1.16572,1429
1.16596,1.16536,1.16596,1.16533,1.16605,1.16544,1.16604,1.16541,1529
1.16536,1.16563,1.16596,1.16535,1.16544,1.16571,1.16604,1.16542,1356
1.16563,1.16561,1.16601,1.16548,1.16571,1.1657,1.1661,1.16556,1359
1.16561,1.16581,1.16594,1.16529,1.1657,1.16589,1.16602,1.16538,1595
1.16581,1.1662,1.16631,1.16569,1.16589,1.16627,1.16639,1.16578,1834
1.1662,1.16658,1.16665,1.16618,1.16627,1.16666,1.16672,1.16624,2415
1.16658,1.16601,1.16682,1.16578,1.16666,1.16609,1.1669,1.16585,3174
1.16601,1.16592,1.16618,1.16562,1.16609,1.166,1.16627,1.16571,2008
1.16592,1.16642,1.16672,1.16592,1.166,1.1665,1.16679,1.166,2076
1.16642,1.16642,1.1669,1.16636,1.1665,1.1665,1.16699,1.16644,2477
1.16642,1.16696,1.167,1.16617,1.1665,1.16705,1.16708,1.16625,1990
1.16696,1.16674,1.16718,1.16666,1.16705,1.16682,1.16727,1.16675,2459
1.16674,1.16635,1.16694,1.1663,1.16682,1.16644,1.16702,1.16638,1825
1.16635,1.16612,1.16636,1.16587,1.16644,1.1662,1.16645,1.16595,1824
1.16612,1.16541,1.16626,1.16536,1.1662,1.16549,1.16634,1.16544,2418
1.16541,1.1657,1.16591,1.16526,1.16549,1.16579,1.16599,1.16535,2839
1.1657,1.16553,1.16592,1.16529,1.16579,1.16561,1.16601,1.16538,2283
1.16553,1.16539,1.16571,1.16528,1.16561,1.16549,1.1658,1.16536,2397
1.16539,1.16558,1.16568,1.1651,1.16549,1.16566,1.16576,1.16518,2902
1.16558,1.16443,1.16564,1.16437,1.16566,1.16449,1.16569,1.16445,3111
1.16443,1.16464,1.16496,1.16427,1.16449,1.16472,1.16503,1.16435,2800
1.16464,1.16473,1.16489,1.16437,1.16472,1.16482,1.16497,1.16445,2231
1.16473,1.16483,1.16509,1.16463,1.16482,1.1649,1.16516,1.16471,2094
1.16483,1.16403,1.16489,1.16361,1.1649,1.1641,1.16497,1.16371,3283
1.16403,1.16309,1.16423,1.16283,1.1641,1.16318,1.16432,1.16291,4705
1.16309,1.16315,1.16332,1.16235,1.16318,1.16323,1.1634,1.16242,3284
1.16315,1.1634,1.16349,1.16304,1.16323,1.16349,1.16356,1.16312,2973
1.1634,1.16308,1.16348,1.16268,1.16349,1.16315,1.16356,1.16276,2303
1.16308,1.16257,1.16314,1.16247,1.16315,1.16265,1.1632,1.16255,2284
1.16257,1.16274,1.16284,1.16247,1.16265,1.16282,1.16291,1.16255,1860
1.16274,1.16259,1.16293,1.16246,1.16282,1.16267,1.16302,1.16254,2481
1.16259,1.16291,1.16295,1.16211,1.16267,1.163,1.16302,1.16219,1777
1.16291,1.16319,1.16327,1.1626,1.163,1.16326,1.16335,1.16269,2137
1.16319,1.16342,1.16359,1.16314,1.16326,1.16351,1.16367,1.16321,2355
1.16342,1.16322,1.16343,1.16307,1.16351,1.16331,1.16352,1.16315,1174
1.16322,1.16381,1.16396,1.16322,1.16331,1.16389,1.16404,1.1633,1955
1.16381,1.16376,1.16393,1.16356,1.16389,1.16384,1.16401,1.16364,2070
1.16376,1.16371,1.16386,1.16345,1.16384,1.16379,1.16394,1.16354,1729
1.16371,1.16344,1.16376,1.16342,1.16379,1.16353,1.16382,1.1635,1467
1.16344,1.16343,1.1636,1.16329,1.16353,1.16352,1.16368,1.16338,1206
1.16343,1.16384,1.16398,1.16335,1.16352,1.16393,1.16404,1.16343,1788
1.16384,1.16399,1.16409,1.1636,1.16393,1.16408,1.16417,1.16368,1243
1.16399,1.16403,1.16426,1.16397,1.16408,1.16412,1.16434,1.16406,1968
1.16403,1.16389,1.16414,1.16382,1.16412,1.16398,1.16421,1.16389,1302
1.16389,1.16388,1.16423,1.16382,1.16398,1.16397,1.1643,1.16391,2118
1.16388,1.164,1.16418,1.16373,1.16397,1.16408,1.16426,1.16381,1988
1.164,1.16408,1.16423,1.16393,1.16408,1.16416,1.1643,1.16401,1201
1.16408,1.16424,1.16432,1.16407,1.16416,1.16432,1.16439,1.16415,1495
1.16424,1.16397,1.16424,1.16363,1.16432,1.16405,1.16431,1.16372,1185
1.16397,1.16359,1.16419,1.16357,1.16405,1.16365,1.16427,1.16365,2135
1.16359,1.16378,1.16379,1.16341,1.16365,1.16386,1.16386,1.16349,1409
1.16378,1.16372,1.16398,1.16361,1.16386,1.1638,1.16407,1.1637,1047
1.16372,1.16402,1.16414,1.16359,1.1638,1.16411,1.16422,1.16367,1602
1.16402,1.16337,1.16408,1.16334,1.16411,1.16345,1.16416,1.16342,1729
1.16337,1.16377,1.16395,1.16336,1.16345,1.16385,1.16404,1.16345,2015
1.16377,1.16285,1.16381,1.16285,1.16385,1.16294,1.16387,1.16293,2038
1.16285,1.16236,1.16285,1.16182,1.16294,1.16245,1.16293,1.1619,3343
1.16236,1.16167,1.1624,1.16161,1.16245,1.16174,1.16247,1.16166,3057
1.16167,1.16187,1.16207,1.16157,1.16174,1.16195,1.16216,1.16164,2431
1.16187,1.16183,1.16213,1.16175,1.16195,1.16191,1.16221,1.16185,1765
1.16183,1.16128,1.16186,1.16111,1.16191,1.16136,1.16194,1.1612,1952
1.16128,1.16106,1.16139,1.16074,1.16136,1.16115,1.16147,1.16082,2604
1.16106,1.16143,1.16144,1.16073,1.16115,1.16151,1.16153,1.16081,2738
1.16143,1.16284,1.16339,1.16123,1.16151,1.16292,1.16347,1.16132,12828
1.16284,1.16312,1.16382,1.16275,1.16292,1.16321,1.16388,1.16283,5394
1.16312,1.16282,1.16318,1.16245,1.16321,1.16291,1.16325,1.16253,4207
1.16282,1.16269,1.16301,1.16228,1.16291,1.16277,1.1631,1.16237,4867
1.16269,1.16231,1.16295,1.16231,1.16277,1.16239,1.16304,1.16238,4243
1.16231,1.16149,1.16253,1.16143,1.16239,1.16157,1.16262,1.16151,4227
1.16149,1.16136,1.16194,1.16127,1.16157,1.16144,1.162,1.16135,3530
1.16136,1.16175,1.16175,1.16119,1.16144,1.16183,1.16184,1.16127,3799
1.16175,1.16169,1.16207,1.16149,1.16183,1.16179,1.16215,1.16155,2422
1.16169,1.1608,1.16181,1.1606,1.16179,1.16089,1.16208,1.16068,3618
1.1608,1.16093,1.16115,1.1606,1.16089,1.16101,1.16124,1.16069,3407
1.16093,1.16157,1.16164,1.16086,1.16101,1.16165,1.16173,1.16094,2710
1.16157,1.16052,1.16157,1.16047,1.16165,1.1606,1.16164,1.16054,2867
1.16052,1.16013,1.16073,1.15996,1.1606,1.16021,1.16081,1.16004,3227
1.16013,1.15964,1.16022,1.15936,1.16021,1.15973,1.1603,1.15944,3195
1.15964,1.16022,1.16031,1.15962,1.15973,1.16031,1.16038,1.1597,2555
1.16022,1.16028,1.16047,1.1601,1.16031,1.16036,1.16055,1.16018,1920
1.16028,1.16003,1.16065,1.1599,1.16036,1.16012,1.16073,1.15999,2022
1.16003,1.16008,1.16019,1.15967,1.16012,1.16017,1.16027,1.15975,2083
1.16008,1.16073,1.16084,1.15985,1.16017,1.16082,1.16092,1.15992,3132
1.16073,1.16092,1.16097,1.16055,1.16082,1.161,1.16104,1.16064,2097
1.16092,1.16016,1.16095,1.16006,1.161,1.16025,1.16101,1.16014,2778
1.16016,1.16081,1.16085,1.15996,1.16025,1.1609,1.16091,1.16003,3861
1.16081,1.16045,1.16082,1.16032,1.1609,1.16054,1.1609,1.16039,2574
1.16045,1.16086,1.1609,1.16011,1.16054,1.16094,1.16097,1.16019,2904
1.16086,1.16118,1.16123,1.16048,1.16094,1.16125,1.1613,1.16056,2741
1.16118,1.1607,1.16126,1.1607,1.16125,1.16079,1.16134,1.16078,1624
1.1607,1.16085,1.1609,1.1601,1.16079,1.16094,1.16099,1.16018,3213
1.16085,1.16077,1.16084,1.1603,1.16094,1.16085,1.16094,1.16038,2669
1.16077,1.16086,1.16111,1.16076,1.16085,1.16094,1.16119,1.16084,2147
1.16086,1.16085,1.16096,1.16063,1.16094,1.16094,1.16105,1.16071,1378
1.16085,1.16054,1.16104,1.16048,1.16094,1.16062,1.1611,1.16057,2312
1.16054,1.16018,1.16074,1.16011,1.16062,1.16027,1.16081,1.16019,2073
1.16018,1.1601,1.16062,1.15998,1.16027,1.16019,1.16071,1.16005,2365
1.1601,1.16042,1.16044,1.15991,1.16019,1.1605,1.16052,1.15999,1636
1.16042,1.16046,1.16071,1.16023,1.1605,1.16054,1.1608,1.1603,1986
1.16046,1.16076,1.16106,1.16022,1.16054,1.16084,1.16114,1.16029,2818
1.16076,1.1606,1.1609,1.1604,1.16084,1.16069,1.16098,1.16049,1929
1.1606,1.15935,1.1606,1.1593,1.16069,1.15944,1.16068,1.15937,4567
1.15935,1.15931,1.15969,1.15914,1.15944,1.15938,1.15978,1.1592,4630
1.15931,1.15907,1.15958,1.15901,1.15938,1.15915,1.15967,1.15909,3320
1.15907,1.15918,1.15934,1.15878,1.15915,1.15925,1.15942,1.15885,2241
1.15918,1.15928,1.15948,1.1589,1.15925,1.15935,1.15955,1.15896,2074
1.15928,1.1587,1.15937,1.15857,1.15935,1.15879,1.15945,1.15865,2707
1.1587,1.15927,1.15943,1.15871,1.15879,1.15936,1.15949,1.15879,2932
1.15927,1.15885,1.15953,1.15882,1.15936,1.15893,1.15961,1.15887,2500
1.15885,1.15878,1.15924,1.15866,1.15893,1.15886,1.15933,1.15875,1610
1.15878,1.1584,1.15897,1.15821,1.15886,1.15849,1.15905,1.1583,2191
1.1584,1.15827,1.15853,1.15812,1.15849,1.15836,1.15862,1.15821,1919
1.15827,1.15863,1.15877,1.15824,1.15836,1.15872,1.15885,1.1583,1491
1.15863,1.15872,1.15879,1.15842,1.15872,1.15878,1.15887,1.15849,1372
1.15872,1.15877,1.15893,1.15859,1.15878,1.15886,1.15901,1.15868,1489
1.15877,1.15898,1.1591,1.15861,1.15886,1.15906,1.15918,1.1587,1222
1.15898,1.15827,1.15904,1.15802,1.15906,1.15835,1.15912,1.1581,1836
1.15827,1.15808,1.15854,1.15803,1.15835,1.15817,1.15862,1.15811,1436
1.15808,1.15832,1.1587,1.15803,1.15817,1.1584,1.15878,1.15811,1497
1.15832,1.15827,1.15862,1.15826,1.1584,1.15836,1.15871,1.15836,1149
1.15827,1.15848,1.15849,1.15806,1.15836,1.15857,1.15858,1.15813,828
1.15848,1.15787,1.1585,1.15767,1.15857,1.15796,1.15858,1.15776,2143
1.15787,1.15772,1.15799,1.15747,1.15796,1.15779,1.15808,1.15754,1781
1.15772,1.15766,1.15783,1.1576,1.15779,1.15773,1.15791,1.15767,886
1.15766,1.15813,1.15816,1.15764,1.15773,1.15822,1.15825,1.1577,1282
1.15813,1.15824,1.15848,1.15807,1.15822,1.15831,1.15856,1.15815,1574
1.15824,1.15817,1.15854,1.15801,1.15831,1.15826,1.15861,1.1581,1866
1.15817,1.15825,1.15837,1.15791,1.15826,1.15833,1.15844,1.15799,1460
1.15825,1.15863,1.15882,1.15823,1.15833,1.15871,1.1589,1.15831,1789
1.15863,1.15858,1.15891,1.15845,1.15871,1.15866,1.15896,1.15854,1432
1.15858,1.15857,1.15872,1.1583,1.15866,1.15865,1.1588,1.15838,1153
1.15857,1.15853,1.15871,1.15836,1.15865,1.15861,1.1588,1.15844,754
1.15853,1.15819,1.1587,1.15805,1.15861,1.15827,1.15877,1.15813,947
1.15819,1.15798,1.1584,1.15789,1.15827,1.15806,1.15847,1.15795,1240
1.15798,1.15775,1.15814,1.15772,1.15806,1.15784,1.15823,1.15778,812
1.15775,1.15759,1.15775,1.15749,1.15784,1.15768,1.15783,1.15757,839
1.15759,1.15732,1.15766,1.15677,1.15768,1.15739,1.15775,1.15684,1573
1.15732,1.15669,1.15732,1.1564,1.15739,1.15678,1.1574,1.15646,1956
1.15669,1.15657,1.15676,1.15623,1.15678,1.15665,1.15684,1.15631,1367
1.15657,1.15645,1.15672,1.15631,1.15665,1.15654,1.1568,1.15639,1303
1.15645,1.15677,1.15681,1.15645,1.15654,1.15685,1.1569,1.15654,927
1.15677,1.15621,1.15681,1.1562,1.15685,1.15629,1.15689,1.15625,1398
1.15621,1.15657,1.15658,1.15616,1.15629,1.15665,1.15666,1.15624,1081
1.15657,1.15627,1.15664,1.15626,1.15665,1.15635,1.15672,1.15634,878
1.15627,1.15595,1.1564,1.15575,1.15635,1.15603,1.15648,1.15582,1045
1.15595,1.15567,1.15619,1.15567,1.15603,1.15575,1.15626,1.15575,901
1.15567,1.15552,1.15569,1.15552,1.15575,1.15561,1.15576,1.1556,485
1.15552,1.15554,1.15559,1.15546,1.15561,1.15562,1.15567,1.15554,462
1.15554,1.15531,1.15563,1.15527,1.15562,1.1554,1.15571,1.15535,780
1.15531,1.15567,1.15574,1.15522,1.1554,1.15575,1.15582,1.1553,1451
1.15567,1.15536,1.15578,1.15532,1.15575,1.15543,1.15586,1.1554,1781
1.15536,1.15528,1.15558,1.15521,1.15543,1.15537,1.15566,1.15529,1161
1.15528,1.15456,1.15533,1.15456,1.15537,1.15465,1.15541,1.15465,1860
1.15456,1.1543,1.15467,1.15401,1.15465,1.15437,1.15476,1.15409,3550
1.1543,1.1549,1.15496,1.15411,1.15437,1.15497,1.15503,1.15417,1875
1.1549,1.15487,1.15512,1.15443,1.15497,1.15495,1.1552,1.15451,1942
1.15487,1.15483,1.15526,1.15454,1.15495,1.15492,1.15534,1.15463,1734
1.15483,1.15453,1.15497,1.15453,1.15492,1.15461,1.15505,1.15461,1277
1.15453,1.15489,1.155,1.15451,1.15461,1.15498,1.15508,1.15459,797
1.15489,1.15439,1.15494,1.15439,1.15498,1.15447,1.15502,1.15446,863
1.15439,1.15529,1.1553,1.15436,1.15447,1.15538,1.15539,1.15443,1456
1.15529,1.15528,1.15537,1.15504,1.15538,1.15536,1.15544,1.15512,1162
1.15528,1.15544,1.1555,1.15517,1.15536,1.15551,1.15557,1.15524,388
1.15544,1.15541,1.15549,1.15525,1.15551,1.1555,1.15555,1.15533,358
1.15541,1.15563,1.15564,1.15538,1.1555,1.15571,1.15572,1.15546,437
1.15563,1.1558,1.15584,1.15557,1.15571,1.15588,1.15591,1.15564,291
1.1558,1.15582,1.15588,1.15579,1.15588,1.15589,1.15595,1.15584,194
1.15582,1.1559,1.1559,1.15577,1.15589,1.15598,1.15599,1.15583,332
1.1559,1.15593,1.15594,1.15579,1.15598,1.15601,1.15602,1.15586,671
1.15593,1.15562,1.15607,1.15556,1.15601,1.15571,1.15614,1.15565,858
1.15562,1.15568,1.15586,1.15556,1.15571,1.15575,1.15593,1.15564,618
1.15568,1.15585,1.1559,1.15557,1.15575,1.15593,1.15598,1.15566,448
1.15585,1.15554,1.1559,1.15554,1.15593,1.15563,1.15597,1.15562,285
1.15554,1.15526,1.15559,1.15522,1.15563,1.15561,1.15569,1.1554,408
1.15526,1.15559,1.15559,1.15505,1.15561,1.15599,1.15601,1.15522,79
1.15559,1.15554,1.15574,1.15551,1.15599,1.15586,1.15602,1.15585,341
1.15554,1.15597,1.15618,1.15541,1.15586,1.15612,1.15642,1.1557,701
1.15597,1.15593,1.15598,1.15552,1.15612,1.15603,1.15615,1.1557,532
1.15593,1.15574,1.1559,1.15549,1.15603,1.15599,1.15605,1.15574,1484
1.15574,1.15588,1.15615,1.15553,1.15599,1.15607,1.15629,1.15589,447
1.15588,1.15569,1.15588,1.15549,1.15607,1.15594,1.15607,1.15575,1488
1.15569,1.15595,1.15606,1.15565,1.15594,1.15637,1.15638,1.15589,1055
1.15595,1.15582,1.15597,1.15565,1.15637,1.1561,1.15637,1.156,1620
1.15582,1.15573,1.15589,1.15563,1.1561,1.15593,1.15624,1.15591,2353
1.15573,1.15586,1.15598,1.15567,1.15593,1.15616,1.15634,1.1559,1845
1.15586,1.15581,1.15591,1.15576,1.15616,1.15594,1.15617,1.15589,350
1.15581,1.15587,1.1559,1.15576,1.15594,1.15598,1.15602,1.1559,1346
1.15587,1.15601,1.15601,1.15579,1.15598,1.15614,1.15615,1.15591,375
1.15601,1.15601,1.15606,1.15586,1.15614,1.15614,1.15623,1.15596,600
1.15601,1.15579,1.156,1.15571,1.15614,1.15591,1.15615,1.15588,348
1.15579,1.1558,1.15592,1.15572,1.15591,1.1559,1.156,1.15582,251
1.1558,1.15591,1.15596,1.15577,1.1559,1.15601,1.15606,1.15586,157
1.15591,1.15601,1.15602,1.15581,1.15601,1.15611,1.15611,1.15591,258
1.15601,1.15606,1.15622,1.156,1.15611,1.15616,1.15632,1.1561,154
1.15606,1.15613,1.15617,1.15596,1.15616,1.15622,1.15626,1.15606,100
1.15613,1.15602,1.15612,1.15594,1.15622,1.15611,1.15622,1.15602,209
1.15602,1.15592,1.15602,1.1559,1.15611,1.15601,1.15611,1.15599,254
1.15592,1.15593,1.15602,1.1559,1.15601,1.15603,1.15613,1.15599,161
1.15593,1.15595,1.15596,1.15587,1.15603,1.15605,1.15606,1.15596,136
1.15595,1.1559,1.15597,1.15588,1.15605,1.15598,1.15606,1.15595,239
1.1559,1.15576,1.15594,1.15569,1.15598,1.15584,1.15602,1.15578,370
1.15576,1.15575,1.15581,1.1555,1.15584,1.15585,1.15589,1.15559,506
1.15575,1.15575,1.15587,1.1557,1.15585,1.15585,1.15596,1.1558,215
1.15575,1.15572,1.15586,1.15566,1.15585,1.15582,1.15596,1.15576,406
1.15572,1.15607,1.15609,1.15572,1.15582,1.15616,1.15616,1.15581,332
1.15607,1.15616,1.15632,1.15596,1.15616,1.15624,1.1564,1.15604,386
1.15616,1.15605,1.15615,1.15591,1.15624,1.15615,1.15623,1.156,378
1.15605,1.15588,1.15612,1.1558,1.15615,1.15595,1.1562,1.1559,359
1.15588,1.15615,1.15628,1.15589,1.15595,1.15625,1.15636,1.15595,362
1.15615,1.15625,1.15634,1.15605,1.15625,1.15634,1.15642,1.15615,510
1.15625,1.15595,1.15626,1.15585,1.15634,1.15603,1.15635,1.15594,1000
1.15595,1.15579,1.15599,1.15566,1.15603,1.15588,1.15607,1.15573,1044
1.15579,1.15543,1.15601,1.15534,1.15588,1.15552,1.1561,1.15544,2032
1.15543,1.15576,1.15582,1.1554,1.15552,1.15585,1.15591,1.15549,1379
1.15576,1.15596,1.15601,1.15565,1.15585,1.15604,1.15608,1.15573,1019
1.15596,1.15609,1.15625,1.1559,1.15604,1.15617,1.15634,1.15599,996
1.15609,1.15631,1.15633,1.15603,1.15617,1.15639,1.15642,1.15612,760
1.15631,1.15611,1.15635,1.15601,1.15639,1.1562,1.15644,1.1561,1029
1.15611,1.15621,1.15625,1.15606,1.1562,1.15629,1.15634,1.15615,739
1.15621,1.15633,1.15638,1.15619,1.15629,1.15641,1.15646,1.15626,870
1.15633,1.15628,1.15637,1.15611,1.15641,1.15636,1.15645,1.15619,831
1.15628,1.15647,1.15649,1.15613,1.15636,1.15656,1.15657,1.15622,834
1.15647,1.15642,1.15647,1.15632,1.15656,1.15651,1.15656,1.1564,597
1.15642,1.15633,1.15645,1.15622,1.15651,1.15641,1.15654,1.1563,550
1.15633,1.15638,1.15653,1.1563,1.15641,1.15646,1.15661,1.15638,599
1.15638,1.15642,1.15667,1.15627,1.15646,1.15651,1.15676,1.15636,1263
1.15642,1.15621,1.15653,1.15613,1.15651,1.1563,1.15661,1.15621,662
1.15621,1.15651,1.15666,1.15612,1.1563,1.15659,1.15674,1.1562,1208
1.15651,1.1564,1.1565,1.15624,1.15659,1.15649,1.15659,1.15633,1192
1.1564,1.15618,1.15644,1.15597,1.15649,1.15627,1.15652,1.15606,1402
1.15618,1.15619,1.15624,1.15593,1.15627,1.15627,1.15632,1.15601,1134
1.15619,1.15648,1.15665,1.15618,1.15627,1.15657,1.15673,1.15627,1204
1.15648,1.15633,1.15654,1.15627,1.15657,1.15642,1.15663,1.15636,768
1.15633,1.15655,1.15659,1.15627,1.15642,1.15664,1.15667,1.15637,958
1.15655,1.15653,1.15659,1.15636,1.15664,1.15661,1.15667,1.15645,687
1.15653,1.15669,1.15681,1.15649,1.15661,1.15678,1.1569,1.15657,1152
1.15669,1.15675,1.1568,1.15666,1.15678,1.15683,1.15688,1.15674,810
1.15675,1.15688,1.15693,1.15663,1.15683,1.15697,1.15701,1.1567,886
1.15688,1.15667,1.15693,1.15651,1.15697,1.15676,1.15701,1.15659,1332
1.15667,1.15663,1.15675,1.15648,1.15676,1.15671,1.15684,1.15657,445
1.15663,1.15684,1.15689,1.15653,1.15671,1.15692,1.15697,1.15662,762
1.15684,1.15668,1.15684,1.15666,1.15692,1.15677,1.15693,1.15675,344
1.15668,1.15667,1.15675,1.15656,1.15677,1.15675,1.15684,1.15664,605
1.15667,1.15673,1.1568,1.15663,1.15675,1.15682,1.15688,1.15672,501
1.15673,1.15685,1.15686,1.15654,1.15682,1.15693,1.15693,1.15661,458
1.15685,1.15705,1.1571,1.15685,1.15693,1.15713,1.15719,1.15691,789
1.15705,1.15717,1.15726,1.15677,1.15713,1.15726,1.15735,1.15685,1264
1.15717,1.15699,1.15719,1.15687,1.15726,1.15707,1.15727,1.15697,579
1.15699,1.15695,1.15708,1.15686,1.15707,1.15703,1.15717,1.15695,431
1.15695,1.15699,1.15707,1.15693,1.15703,1.15707,1.15715,1.15702,298
1.15699,1.15695,1.15704,1.15692,1.15707,1.15702,1.15713,1.15701,419
1.15695,1.15689,1.15708,1.15684,1.15702,1.15697,1.15716,1.15691,308
1.15689,1.1567,1.15695,1.15668,1.15697,1.15678,1.15704,1.15676,722
1.1567,1.15674,1.15685,1.15669,1.15678,1.15682,1.15692,1.15677,734
1.15674,1.15659,1.15679,1.15652,1.15682,1.15667,1.15687,1.15661,493
1.15659,1.15654,1.15676,1.15652,1.15667,1.15662,1.15685,1.15661,500
1.15654,1.15655,1.15666,1.15649,1.15662,1.15664,1.15675,1.15658,554
1.15655,1.15676,1.15676,1.15655,1.15664,1.15684,1.15684,1.15663,242
1.15676,1.15664,1.15675,1.15653,1.15684,1.15673,1.15684,1.15662,504
1.15664,1.1567,1.15674,1.15659,1.15673,1.15678,1.15681,1.15668,370
1.1567,1.15675,1.15687,1.15669,1.15678,1.15683,1.15694,1.15678,419
1.15675,1.15655,1.15674,1.15647,1.15683,1.15663,1.15683,1.15656,521
1.15655,1.1566,1.15671,1.15651,1.15663,1.15668,1.15679,1.15659,472
1.1566,1.15649,1.15672,1.15647,1.15668,1.15658,1.1568,1.15654,557
1.15649,1.15656,1.1566,1.1565,1.15658,1.15664,1.15668,1.15658,234
1.15656,1.15649,1.15656,1.15643,1.15664,1.15657,1.15665,1.15651,441
1.15649,1.15635,1.15651,1.15633,1.15657,1.15644,1.15658,1.15642,384
1.15635,1.15645,1.15654,1.15636,1.15644,1.15653,1.15663,1.15644,319
1.15645,1.15639,1.15646,1.15628,1.15653,1.15648,1.15654,1.15636,602
1.15639,1.1562,1.15639,1.15616,1.15648,1.15628,1.15647,1.15624,504
1.1562,1.15599,1.15634,1.15599,1.15628,1.15607,1.15642,1.15607,677
1.15599,1.15611,1.15618,1.15592,1.15607,1.1562,1.15627,1.156,549
1.15611,1.15607,1.1562,1.15607,1.1562,1.15615,1.15628,1.15615,569
1.15607,1.15586,1.15611,1.15571,1.15615,1.15595,1.15619,1.15579,1137
1.15586,1.15591,1.15597,1.15578,1.15595,1.15599,1.15605,1.15587,504
1.15591,1.15566,1.15602,1.15563,1.15599,1.15575,1.1561,1.15571,584
1.15566,1.15521,1.15568,1.1552,1.15575,1.15529,1.15575,1.15528,1648
1.15521,1.15527,1.15533,1.15496,1.15529,1.15536,1.15543,1.15504,2215
1.15527,1.15492,1.15539,1.15471,1.15536,1.15501,1.15548,1.15479,1883
1.15492,1.15533,1.15538,1.15489,1.15501,1.15542,1.15547,1.15497,1653
1.15533,1.15542,1.15553,1.15521,1.15542,1.15551,1.15561,1.1553,902
1.15542,1.15555,1.15557,1.15531,1.15551,1.15565,1.15566,1.15538,562
1.15555,1.15562,1.15572,1.1554,1.15565,1.1557,1.15582,1.15547,683
1.15562,1.15571,1.15577,1.15551,1.1557,1.15579,1.15586,1.15559,1058
1.15571,1.15578,1.15587,1.15563,1.15579,1.15586,1.15596,1.15571,1158
1.15578,1.15517,1.15578,1.1551,1.15586,1.15525,1.15584,1.15518,1528
1.15517,1.15463,1.15522,1.15461,1.15525,1.15471,1.15528,1.1547,1897
1.15463,1.15476,1.15496,1.1546,1.15471,1.15485,1.15504,1.15468,1603
1.15476,1.15365,1.15485,1.15342,1.15485,1.15373,1.15493,1.15351,3169
1.15365,1.15288,1.15368,1.15283,1.15373,1.15296,1.15376,1.15291,2943
1.15288,1.1536,1.15374,1.15268,1.15296,1.15369,1.15382,1.15276,2775
1.1536,1.15367,1.15369,1.15318,1.15369,1.15375,1.15377,1.15325,2026
